ID,Type,Area,X [m],Y [m],DepthRef [m],Z [m],Q/P [m^2/s],Koriginal [m/s],Krevised [m/s],LowerBoundFlag,,lnK
081108C,HPT08,MLS,176.317,96.714,8.421308747,5.678691253,1.81E-06,2.07E-05,9.05E-06,0,,-5.043450527
081108C,HPT08,MLS,176.317,96.714,8.436548004,5.663451996,1.70E-06,1.76E-05,8.61E-06,0,,-5.06492856
081108C,HPT08,MLS,176.317,96.714,8.45178726,5.64821274,1.70E-06,1.77E-05,8.53E-06,0,,-5.069056529
081108C,HPT08,MLS,176.317,96.714,8.467026516,5.632973484,1.76E-06,1.92E-05,8.64E-06,0,,-5.063262607
081108C,HPT08,MLS,176.317,96.714,8.482265773,5.617734227,1.76E-06,1.93E-05,8.55E-06,0,,-5.068212695
081108C,HPT08,MLS,176.317,96.714,8.497505029,5.602494971,1.65E-06,1.63E-05,8.08E-06,0,,-5.092356428
081108C,HPT08,MLS,176.317,96.714,8.512744285,5.587255715,1.65E-06,1.64E-05,7.89E-06,0,,-5.102929762
081108C,HPT08,MLS,176.317,96.714,8.527983542,5.572016458,1.61E-06,1.55E-05,7.68E-06,0,,-5.114525424
081108C,HPT08,MLS,176.317,96.714,8.543222798,5.556777202,1.62E-06,1.56E-05,7.59E-06,0,,-5.11976041
081108C,HPT08,MLS,176.317,96.714,8.558462054,5.541537946,1.57E-06,1.45E-05,7.46E-06,0,,-5.127202915
081108C,HPT08,MLS,176.317,96.714,8.573701311,5.526298689,1.58E-06,1.46E-05,7.59E-06,0,,-5.119685277
081108C,HPT08,MLS,176.317,96.714,8.588940567,5.511059433,1.70E-06,1.77E-05,8.10E-06,0,,-5.091430512
081108C,HPT08,MLS,176.317,96.714,8.604179823,5.495820177,1.70E-06,1.78E-05,8.38E-06,0,,-5.076674055
081108C,HPT08,MLS,176.317,96.714,8.61941908,5.48058092,1.75E-06,1.90E-05,8.68E-06,0,,-5.061729547
081108C,HPT08,MLS,176.317,96.714,8.634658336,5.465341664,1.76E-06,1.92E-05,8.85E-06,0,,-5.052903815
081108C,HPT08,MLS,176.317,96.714,8.649897592,5.450102408,1.79E-06,2.02E-05,9.05E-06,0,,-5.043229037
081108C,HPT08,MLS,176.317,96.714,8.665136849,5.434863151,1.80E-06,2.04E-05,9.11E-06,0,,-5.04043218
081108C,HPT08,MLS,176.317,96.714,8.680376105,5.419623895,1.76E-06,1.93E-05,9.03E-06,0,,-5.044370362
081108C,HPT08,MLS,176.317,96.714,8.695615361,5.404384639,1.77E-06,1.95E-05,9.10E-06,0,,-5.040956373
081108C,HPT08,MLS,176.317,96.714,8.710854617,5.389145383,1.83E-06,2.12E-05,9.35E-06,0,,-5.029289052
081108C,HPT08,MLS,176.317,96.714,8.726093874,5.373906126,1.83E-06,2.14E-05,9.42E-06,0,,-5.026178635
081108C,HPT08,MLS,176.317,96.714,8.74133313,5.35866687,1.80E-06,2.05E-05,9.31E-06,0,,-5.03117085
081108C,HPT08,MLS,176.317,96.714,8.756572386,5.343427614,1.81E-06,2.07E-05,9.23E-06,0,,-5.034947475
081108C,HPT08,MLS,176.317,96.714,8.771811643,5.328188357,1.76E-06,1.92E-05,9.02E-06,0,,-5.044736907
081108C,HPT08,MLS,176.317,96.714,8.787050899,5.312949101,1.76E-06,1.94E-05,9.00E-06,0,,-5.045963789
081108C,HPT08,MLS,176.317,96.714,8.802290155,5.297709845,1.77E-06,1.95E-05,9.06E-06,0,,-5.042922425
081108C,HPT08,MLS,176.317,96.714,8.817529412,5.282470588,1.77E-06,1.96E-05,9.26E-06,0,,-5.033311053
081108C,HPT08,MLS,176.317,96.714,8.832768668,5.267231332,1.89E-06,2.30E-05,9.79E-06,0,,-5.009312809
081108C,HPT08,MLS,176.317,96.714,8.848007924,5.251992076,1.89E-06,2.32E-05,1.00E-05,0,,-4.999877327
081108C,HPT08,MLS,176.317,96.714,8.863247181,5.236752819,1.90E-06,2.33E-05,1.01E-05,0,,-4.997632459
081108C,HPT08,MLS,176.317,96.714,8.878486437,5.221513563,1.90E-06,2.35E-05,9.98E-06,0,,-5.00099911
081108C,HPT08,MLS,176.317,96.714,8.893725693,5.206274307,1.81E-06,2.06E-05,9.62E-06,0,,-5.016978107
081108C,HPT08,MLS,176.317,96.714,8.90896495,5.19103505,1.81E-06,2.08E-05,9.60E-06,0,,-5.017755928
081108C,HPT08,MLS,176.317,96.714,8.924204206,5.175795794,2.04E-06,2.81E-05,9.83E-06,0,,-5.007232973
081108C,HPT08,MLS,176.317,96.714,8.939443462,5.160556538,2.05E-06,2.84E-05,8.33E-06,0,,-5.079262884
081108C,HPT08,MLS,176.317,96.714,8.954682719,5.145317281,1.00E-06,4.69E-06,4.81E-06,0,,-5.317680131
081108C,HPT08,MLS,176.317,96.714,8.969921975,5.130078025,1.00E-06,4.71E-06,4.37E-06,0,,-5.359960871
081108C,HPT08,MLS,176.317,96.714,8.985161231,5.114838769,1.41E-06,1.11E-05,5.56E-06,0,,-5.25496714
081108C,HPT08,MLS,176.317,96.714,9.000400488,5.099599512,1.41E-06,1.11E-05,6.56E-06,0,,-5.182929411
081108C,HPT08,MLS,176.317,96.714,9.015639744,5.084360256,1.88E-06,2.29E-05,8.60E-06,0,,-5.065426696
081108C,HPT08,MLS,176.317,96.714,9.030879,5.069121,1.89E-06,2.31E-05,9.49E-06,0,,-5.02280851
081108C,HPT08,MLS,176.317,96.714,9.046118257,5.053881743,1.90E-06,2.33E-05,9.76E-06,0,,-5.010398979
081108C,HPT08,MLS,176.317,96.714,9.061357513,5.038642487,1.90E-06,2.36E-05,9.59E-06,0,,-5.018067751
081108C,HPT08,MLS,176.317,96.714,9.076596769,5.023403231,1.70E-06,1.78E-05,8.76E-06,0,,-5.057509073
081108C,HPT08,MLS,176.317,96.714,9.091836026,5.008163974,1.71E-06,1.79E-05,8.43E-06,0,,-5.074002709
081108C,HPT08,MLS,176.317,96.714,9.107075282,4.992924718,1.64E-06,1.62E-05,8.15E-06,0,,-5.088928542
081108C,HPT08,MLS,176.317,96.714,9.122314538,4.977685462,1.65E-06,1.63E-05,8.24E-06,0,,-5.083864234
081108C,HPT08,MLS,176.317,96.714,9.137553795,4.962446205,1.80E-06,2.03E-05,8.79E-06,0,,-5.055966894
081108C,HPT08,MLS,176.317,96.714,9.152793051,4.947206949,1.80E-06,2.05E-05,8.90E-06,0,,-5.050491743
081108C,HPT08,MLS,176.317,96.714,9.168032307,4.931967693,1.81E-06,2.06E-05,8.62E-06,0,,-5.064316205
081108C,HPT08,MLS,176.317,96.714,9.183271564,4.916728436,1.81E-06,2.08E-05,7.66E-06,0,,-5.115897361
081108C,HPT08,MLS,176.317,96.714,9.19851082,4.90148918,1.16E-06,6.80E-06,5.42E-06,0,,-5.265926127
081108C,HPT08,MLS,176.317,96.714,9.213750076,4.886249924,1.16E-06,6.84E-06,5.11E-06,0,,-5.291203368
081108C,HPT08,MLS,176.317,96.714,9.228989333,4.871010667,1.46E-06,1.20E-05,6.00E-06,0,,-5.221926015
081108C,HPT08,MLS,176.317,96.714,9.244228589,4.855771411,1.46E-06,1.21E-05,6.64E-06,0,,-5.177782587
081108C,HPT08,MLS,176.317,96.714,9.259467845,4.840532155,1.70E-06,1.77E-05,7.73E-06,0,,-5.111654738
081108C,HPT08,MLS,176.317,96.714,9.274707101,4.825292899,1.71E-06,1.79E-05,8.26E-06,0,,-5.082802384
081108C,HPT08,MLS,176.317,96.714,9.289946358,4.810053642,1.77E-06,1.96E-05,8.68E-06,0,,-5.061645728
081108C,HPT08,MLS,176.317,96.714,9.305185614,4.794814386,1.78E-06,1.97E-05,8.80E-06,0,,-5.055656373
081108C,HPT08,MLS,176.317,96.714,9.32042487,4.77957513,1.74E-06,1.88E-05,8.69E-06,0,,-5.061105032
081108C,HPT08,MLS,176.317,96.714,9.335664127,4.764335873,1.75E-06,1.90E-05,8.56E-06,0,,-5.067465274
081108C,HPT08,MLS,176.317,96.714,9.350903383,4.749096617,1.69E-06,1.73E-05,8.22E-06,0,,-5.084977331
081108C,HPT08,MLS,176.317,96.714,9.366142639,4.733857361,1.69E-06,1.75E-05,7.91E-06,0,,-5.101786264
081108C,HPT08,MLS,176.317,96.714,9.381381896,4.718618104,1.55E-06,1.41E-05,7.25E-06,0,,-5.139733179
081108C,HPT08,MLS,176.317,96.714,9.396621152,4.703378848,1.56E-06,1.42E-05,6.81E-06,0,,-5.166710249
081108C,HPT08,MLS,176.317,96.714,9.411860408,4.688139592,1.36E-06,1.00E-05,6.09E-06,0,,-5.215626574
081108C,HPT08,MLS,176.317,96.714,9.427099665,4.672900335,1.36E-06,1.01E-05,6.04E-06,0,,-5.21908877
081108C,HPT08,MLS,176.317,96.714,9.442338921,4.657661079,1.52E-06,1.33E-05,6.56E-06,0,,-5.183328528
081108C,HPT08,MLS,176.317,96.714,9.457578177,4.642421823,1.52E-06,1.34E-05,6.83E-06,0,,-5.165727875
081108C,HPT08,MLS,176.317,96.714,9.472817434,4.627182566,1.58E-06,1.48E-05,7.09E-06,0,,-5.149195153
081108C,HPT08,MLS,176.317,96.714,9.48805669,4.61194331,1.59E-06,1.49E-05,7.11E-06,0,,-5.148339593
081108C,HPT08,MLS,176.317,96.714,9.503295946,4.596704054,1.52E-06,1.34E-05,6.84E-06,0,,-5.164920522
081108C,HPT08,MLS,176.317,96.714,9.518535203,4.581464797,1.53E-06,1.35E-05,6.58E-06,0,,-5.181659534
081108C,HPT08,MLS,176.317,96.714,9.533774459,4.566225541,1.38E-06,1.05E-05,6.03E-06,0,,-5.219890477
081108C,HPT08,MLS,176.317,96.714,9.549013715,4.550986285,1.39E-06,1.06E-05,5.84E-06,0,,-5.233686276
081108C,HPT08,MLS,176.317,96.714,9.564252972,4.535747028,1.38E-06,1.05E-05,5.74E-06,0,,-5.240830854
081108C,HPT08,MLS,176.317,96.714,9.579492228,4.520507772,1.39E-06,1.06E-05,5.65E-06,0,,-5.247933306
081108C,HPT08,MLS,176.317,96.714,9.594731484,4.505268516,1.31E-06,9.14E-06,5.43E-06,0,,-5.26524993
081108C,HPT08,MLS,176.317,96.714,9.609970741,4.490029259,1.31E-06,9.20E-06,5.49E-06,0,,-5.260392346
081108C,HPT08,MLS,176.317,96.714,9.625209997,4.474790003,1.43E-06,1.15E-05,5.89E-06,0,,-5.230110729
081108C,HPT08,MLS,176.317,96.714,9.640449253,4.459550747,1.43E-06,1.15E-05,6.07E-06,0,,-5.217021962
081108C,HPT08,MLS,176.317,96.714,9.65568851,4.44431149,1.43E-06,1.15E-05,6.18E-06,0,,-5.208946691
081108C,HPT08,MLS,176.317,96.714,9.670927766,4.429072234,1.44E-06,1.16E-05,6.38E-06,0,,-5.194891618
081108C,HPT08,MLS,176.317,96.714,9.686167022,4.413832978,1.57E-06,1.45E-05,6.89E-06,0,,-5.161697188
081108C,HPT08,MLS,176.317,96.714,9.701406279,4.398593721,1.57E-06,1.46E-05,7.06E-06,0,,-5.151113866
081108C,HPT08,MLS,176.317,96.714,9.716645535,4.383354465,1.63E-06,1.59E-05,7.01E-06,0,,-5.15406924
081108C,HPT08,MLS,176.317,96.714,9.731884791,4.368115209,1.63E-06,1.60E-05,6.25E-06,0,,-5.204169451
081108C,HPT08,MLS,176.317,96.714,9.747124048,4.352875952,1.06E-06,5.45E-06,4.36E-06,0,,-5.360291369
081108C,HPT08,MLS,176.317,96.714,9.762363304,4.337636696,1.07E-06,5.48E-06,3.80E-06,0,,-5.420082862
081108C,HPT08,MLS,176.317,96.714,9.77760256,4.32239744,1.05E-06,5.32E-06,3.53E-06,0,,-5.45232141
081108C,HPT08,MLS,176.317,96.714,9.792841817,4.307158183,1.06E-06,5.35E-06,3.29E-06,0,,-5.482819305
081108C,HPT08,MLS,176.317,96.714,9.808081073,4.291918927,8.93E-07,3.50E-06,2.83E-06,0,,-5.547545252
081108C,HPT08,MLS,176.317,96.714,9.823320329,4.276679671,8.94E-07,3.52E-06,2.69E-06,0,,-5.570647113
081108C,HPT08,MLS,176.317,96.714,9.838559585,4.261440415,8.85E-07,3.43E-06,2.63E-06,0,,-5.579590539
081108C,HPT08,MLS,176.317,96.714,9.853798842,4.246201158,8.87E-07,3.44E-06,2.66E-06,0,,-5.575592424
081108C,HPT08,MLS,176.317,96.714,9.869038098,4.230961902,9.28E-07,3.86E-06,2.78E-06,0,,-5.555809876
081108C,HPT08,MLS,176.317,96.714,9.884277354,4.215722646,9.29E-07,3.87E-06,2.90E-06,0,,-5.537762769
081108C,HPT08,MLS,176.317,96.714,9.899516611,4.200483389,1.02E-06,4.88E-06,3.14E-06,0,,-5.502878065
081108C,HPT08,MLS,176.317,96.714,9.914755867,4.185244133,1.02E-06,4.91E-06,3.21E-06,0,,-5.492904492
081108C,HPT08,MLS,176.317,96.714,9.929995123,4.170004877,9.95E-07,4.60E-06,3.17E-06,0,,-5.498383985
081108C,HPT08,MLS,176.317,96.714,9.94523438,4.15476562,9.97E-07,4.63E-06,3.14E-06,0,,-5.50313039
081108C,HPT08,MLS,176.317,96.714,9.960473636,4.139526364,9.64E-07,4.24E-06,3.06E-06,0,,-5.514121949
081108C,HPT08,MLS,176.317,96.714,9.975712892,4.124287108,9.66E-07,4.26E-06,3.07E-06,0,,-5.513417957
081108C,HPT08,MLS,176.317,96.714,9.990952149,4.109047851,9.93E-07,4.57E-06,3.15E-06,0,,-5.501884399
081108C,HPT08,MLS,176.317,96.714,10.00619141,4.093808595,9.95E-07,4.59E-06,3.23E-06,0,,-5.490931492
081108C,HPT08,MLS,176.317,96.714,10.02143066,4.078569339,1.05E-06,5.22E-06,3.39E-06,0,,-5.470030201
081108C,HPT08,MLS,176.317,96.714,10.03666992,4.063330082,1.05E-06,5.25E-06,3.46E-06,0,,-5.460575176
081108C,HPT08,MLS,176.317,96.714,10.05190917,4.048090826,1.05E-06,5.25E-06,3.52E-06,0,,-5.453800617
081108C,HPT08,MLS,176.317,96.714,10.06714843,4.03285157,1.05E-06,5.28E-06,3.61E-06,0,,-5.442488114
081108C,HPT08,MLS,176.317,96.714,10.08238769,4.017612313,1.12E-06,6.16E-06,3.84E-06,0,,-5.415788558
081108C,HPT08,MLS,176.317,96.714,10.09762694,4.002373057,1.12E-06,6.20E-06,4.00E-06,0,,-5.397720604
081108C,HPT08,MLS,176.317,96.714,10.1128662,3.987133801,1.19E-06,7.14E-06,4.27E-06,0,,-5.369993942
081108C,HPT08,MLS,176.317,96.714,10.12810546,3.971894544,1.19E-06,7.18E-06,4.45E-06,0,,-5.351264124
081108C,HPT08,MLS,176.317,96.714,10.14334471,3.956655288,1.27E-06,8.52E-06,4.76E-06,0,,-5.322626311
081108C,HPT08,MLS,176.317,96.714,10.15858397,3.941416032,1.27E-06,8.58E-06,4.88E-06,0,,-5.311792835
081108C,HPT08,MLS,176.317,96.714,10.17382322,3.926176775,1.25E-06,8.12E-06,4.91E-06,0,,-5.308843542
081108C,HPT08,MLS,176.317,96.714,10.18906248,3.910937519,1.25E-06,8.17E-06,5.11E-06,0,,-5.291278936
081108C,HPT08,MLS,176.317,96.714,10.20430174,3.895698263,1.43E-06,1.15E-05,5.73E-06,0,,-5.241611716
081108C,HPT08,MLS,176.317,96.714,10.21954099,3.880459006,1.44E-06,1.16E-05,5.97E-06,0,,-5.224129191
081108C,HPT08,MLS,176.317,96.714,10.23478025,3.86521975,1.44E-06,1.17E-05,6.00E-06,0,,-5.221799636
081108C,HPT08,MLS,176.317,96.714,10.25001951,3.849980494,1.45E-06,1.18E-05,5.82E-06,0,,-5.235064726
081108C,HPT08,MLS,176.317,96.714,10.26525876,3.834741237,1.26E-06,8.35E-06,5.23E-06,0,,-5.281480384
081108C,HPT08,MLS,176.317,96.714,10.28049802,3.819501981,1.26E-06,8.40E-06,5.09E-06,0,,-5.293084732
081108C,HPT08,MLS,176.317,96.714,10.29573728,3.804262725,1.28E-06,8.63E-06,5.18E-06,0,,-5.285341261
081108C,HPT08,MLS,176.317,96.714,10.31097653,3.789023468,1.28E-06,8.68E-06,5.51E-06,0,,-5.259147224
081108C,HPT08,MLS,176.317,96.714,10.32621579,3.773784212,1.55E-06,1.41E-05,6.50E-06,0,,-5.187369638
081108C,HPT08,MLS,176.317,96.714,10.34145504,3.758544956,1.56E-06,1.42E-05,6.94E-06,0,,-5.158540302
081108C,HPT08,MLS,176.317,96.714,10.3566943,3.743305699,1.60E-06,1.53E-05,7.20E-06,0,,-5.142669878
081108C,HPT08,MLS,176.317,96.714,10.37193356,3.728066443,1.61E-06,1.54E-05,7.11E-06,0,,-5.14783364
081108C,HPT08,MLS,176.317,96.714,10.38717281,3.712827187,1.46E-06,1.21E-05,6.57E-06,0,,-5.182283181
081108C,HPT08,MLS,176.317,96.714,10.40241207,3.697587931,1.47E-06,1.22E-05,6.31E-06,0,,-5.199883399
081108C,HPT08,MLS,176.317,96.714,10.41765133,3.682348674,1.38E-06,1.04E-05,5.99E-06,0,,-5.222887978
081108C,HPT08,MLS,176.317,96.714,10.43289058,3.667109418,1.38E-06,1.05E-05,5.98E-06,0,,-5.222999157
081108C,HPT08,MLS,176.317,96.714,10.44812984,3.651870162,1.47E-06,1.22E-05,6.27E-06,0,,-5.202836167
081108C,HPT08,MLS,176.317,96.714,10.46336909,3.636630905,1.47E-06,1.23E-05,6.43E-06,0,,-5.191456783
081108C,HPT08,MLS,176.317,96.714,10.47860835,3.621391649,1.52E-06,1.33E-05,6.63E-06,0,,-5.178715452
081108C,HPT08,MLS,176.317,96.714,10.49384761,3.606152393,1.52E-06,1.34E-05,6.65E-06,0,,-5.17728532
081108C,HPT08,MLS,176.317,96.714,10.50908686,3.590913136,1.49E-06,1.27E-05,6.48E-06,0,,-5.188216078
081108C,HPT08,MLS,176.317,96.714,10.52432612,3.57567388,1.49E-06,1.28E-05,6.23E-06,0,,-5.205243027
081108C,HPT08,MLS,176.317,96.714,10.53956538,3.560434624,1.34E-06,9.75E-06,5.62E-06,0,,-5.250009668
081108C,HPT08,MLS,176.317,96.714,10.55480463,3.545195367,1.35E-06,9.82E-06,5.27E-06,0,,-5.278320891
081108C,HPT08,MLS,176.317,96.714,10.57004389,3.529956111,1.21E-06,7.45E-06,4.74E-06,0,,-5.324210618
081108C,HPT08,MLS,176.317,96.714,10.58528315,3.514716855,1.21E-06,7.50E-06,4.54E-06,0,,-5.342699837
081108C,HPT08,MLS,176.317,96.714,10.6005224,3.499477598,1.18E-06,6.99E-06,4.40E-06,0,,-5.356578151
081108C,HPT08,MLS,176.317,96.714,10.61576166,3.484238342,1.18E-06,7.03E-06,4.40E-06,0,,-5.356961633
081108C,HPT08,MLS,176.317,96.714,10.63100091,3.468999086,1.20E-06,7.44E-06,4.51E-06,0,,-5.346198947
081108C,HPT08,MLS,176.317,96.714,10.64624017,3.453759829,1.21E-06,7.49E-06,4.66E-06,0,,-5.331766907
081108C,HPT08,MLS,176.317,96.714,10.66147943,3.438520573,1.35E-06,9.94E-06,5.02E-06,0,,-5.299408928
081108C,HPT08,MLS,176.317,96.714,10.67671868,3.423281317,1.36E-06,1.00E-05,4.88E-06,0,,-5.311810207
081108C,HPT08,MLS,176.317,96.714,10.69195794,3.40804206,1.21E-06,7.57E-06,4.12E-06,0,,-5.38513779
081108C,HPT08,MLS,176.317,96.714,10.7071972,3.392802804,1.22E-06,7.61E-06,3.14E-06,0,,-5.503748391
081108C,HPT08,MLS,176.317,96.714,10.72243645,3.377563548,4.83E-07,7.46E-07,1.58E-06,0,,-5.802624642
081108C,HPT08,MLS,176.317,96.714,10.73767571,3.362324291,4.83E-07,7.48E-07,1.57E-06,0,,-5.804873853
081108C,HPT08,MLS,176.317,96.714,10.75291496,3.347085035,1.20E-06,7.30E-06,3.06E-06,0,,-5.514108051
081108C,HPT08,MLS,176.317,96.714,10.76815422,3.331845779,1.20E-06,7.34E-06,3.97E-06,0,,-5.400839273
081108C,HPT08,MLS,176.317,96.714,10.78339348,3.316606522,1.31E-06,9.24E-06,4.57E-06,0,,-5.340422831
081108C,HPT08,MLS,176.317,96.714,10.79863273,3.301367266,1.32E-06,9.30E-06,4.51E-06,0,,-5.345737726
081108C,HPT08,MLS,176.317,96.714,10.81387199,3.28612801,1.04E-06,5.14E-06,3.76E-06,0,,-5.425115466
081108C,HPT08,MLS,176.317,96.714,10.82911125,3.270888753,1.04E-06,5.17E-06,3.47E-06,0,,-5.46012959
081108C,HPT08,MLS,176.317,96.714,10.8443505,3.255649497,9.98E-07,4.64E-06,3.22E-06,0,,-5.491892586
081108C,HPT08,MLS,176.317,96.714,10.85958976,3.240410241,1.00E-06,4.66E-06,3.03E-06,0,,-5.518206488
081108C,HPT08,MLS,176.317,96.714,10.87482902,3.225170984,8.78E-07,3.36E-06,2.69E-06,0,,-5.570357438
081108C,HPT08,MLS,176.317,96.714,10.89006827,3.209931728,8.80E-07,3.37E-06,2.56E-06,0,,-5.591998332
081108C,HPT08,MLS,176.317,96.714,10.90530753,3.194692472,8.41E-07,3.01E-06,2.46E-06,0,,-5.608995315
081108C,HPT08,MLS,176.317,96.714,10.92054678,3.179453215,8.42E-07,3.02E-06,2.51E-06,0,,-5.600589546
081108C,HPT08,MLS,176.317,96.714,10.93578604,3.164213959,9.31E-07,3.89E-06,2.76E-06,0,,-5.558965025
081108C,HPT08,MLS,176.317,96.714,10.9510253,3.148974703,9.33E-07,3.91E-06,2.98E-06,0,,-5.525440966
081108C,HPT08,MLS,176.317,96.714,10.96626455,3.133735447,1.09E-06,5.73E-06,3.43E-06,0,,-5.46422325
081108C,HPT08,MLS,176.317,96.714,10.98150381,3.11849619,1.09E-06,5.77E-06,3.63E-06,0,,-5.440565492
081108C,HPT08,MLS,176.317,96.714,10.99674307,3.103256934,1.09E-06,5.75E-06,3.72E-06,0,,-5.429998239
081108C,HPT08,MLS,176.317,96.714,11.01198232,3.088017678,1.09E-06,5.78E-06,3.80E-06,0,,-5.419716751
081108C,HPT08,MLS,176.317,96.714,11.02722158,3.072778421,1.14E-06,6.44E-06,3.98E-06,0,,-5.400226918
081108C,HPT08,MLS,176.317,96.714,11.04246084,3.057539165,1.14E-06,6.48E-06,4.10E-06,0,,-5.387230656
081108C,HPT08,MLS,176.317,96.714,11.05770009,3.042299909,1.17E-06,6.85E-06,4.28E-06,0,,-5.368300193
081108C,HPT08,MLS,176.317,96.714,11.07293935,3.027060652,1.17E-06,6.90E-06,4.55E-06,0,,-5.342011046
081108C,HPT08,MLS,176.317,96.714,11.0881786,3.011821396,1.31E-06,9.26E-06,5.23E-06,0,,-5.281109496
081108C,HPT08,MLS,176.317,96.714,11.10341786,2.99658214,1.32E-06,9.33E-06,6.02E-06,0,,-5.220514993
081108C,HPT08,MLS,176.317,96.714,11.11865712,2.981342883,1.82E-06,2.09E-05,8.04E-06,0,,-5.094855359
081108C,HPT08,MLS,176.317,96.714,11.13389637,2.966103627,1.82E-06,2.11E-05,9.00E-06,0,,-5.045576398
081108C,HPT08,MLS,176.317,96.714,11.14913563,2.950864371,1.87E-06,2.26E-05,9.53E-06,0,,-5.020846367
081108C,HPT08,MLS,176.317,96.714,11.16437489,2.935625114,1.88E-06,2.29E-05,9.61E-06,0,,-5.017431944
081108C,HPT08,MLS,176.317,96.714,11.17961414,2.920385858,2.13E-06,3.14E-05,9.23E-06,0,,-5.034957464
081108C,HPT08,MLS,176.317,96.714,11.1948534,2.905146602,2.14E-06,3.17E-05,6.26E-06,0,,-5.203771638
081108C,HPT08,MLS,176.317,96.714,11.21009265,2.889907345,5.68E-07,1.12E-06,1.92E-06,0,,-5.716640849
081108C,HPT08,MLS,176.317,96.714,11.22533191,2.874668089,5.69E-07,1.12E-06,1.05E-06,0,,-5.979323866
081108C,HPT08,MLS,176.317,96.714,11.24057117,2.859428833,3.22E-07,2.69E-07,5.17E-07,0,,-6.286884269
081108C,HPT08,MLS,176.317,96.714,11.25581042,2.844189576,3.22E-07,2.70E-07,3.28E-07,0,,-6.483518045
081108C,HPT08,MLS,176.317,96.714,11.27104968,2.82895032,1.58E-07,4.51E-08,1.62E-07,0,,-6.789844183
081108C,HPT08,MLS,176.317,96.714,11.28628894,2.813711064,1.58E-07,4.52E-08,1.19E-07,0,,-6.924307401
081108C,HPT08,MLS,176.317,96.714,11.30152819,2.798471807,1.31E-07,2.80E-08,9.17E-08,0,,-7.037662169
081108C,HPT08,MLS,176.317,96.714,11.31676745,2.783232551,1.31E-07,2.81E-08,8.13E-08,0,,-7.089980757
081108C,HPT08,MLS,176.317,96.714,11.33200671,2.767993295,1.19E-07,2.21E-08,7.24E-08,0,,-7.14008314
081108C,HPT08,MLS,176.317,96.714,11.34724596,2.752754038,1.19E-07,2.21E-08,6.90E-08,0,,-7.160860222
081108C,HPT08,MLS,176.317,96.714,11.60631332,2.493686681,8.16E-08,8.52E-09,3.63E-08,0,,-7.440169769
081108C,HPT08,MLS,176.317,96.714,11.62155258,2.478447425,8.16E-08,8.53E-09,3.70E-08,0,,-7.431356197
081108C,HPT08,MLS,176.317,96.714,11.63679183,2.463208168,9.32E-08,1.19E-08,4.11E-08,0,,-7.386152656
081108C,HPT08,MLS,176.317,96.714,11.65203109,2.447968912,9.33E-08,1.19E-08,4.26E-08,0,,-7.370658766
081108C,HPT08,MLS,176.317,96.714,12.0330125,2.066987504,9.00E-08,1.09E-08,4.40E-08,0,,-7.356591533
081108C,HPT08,MLS,176.317,96.714,12.04825175,2.051748247,9.01E-08,1.09E-08,4.74E-08,0,,-7.324265692
081108C,HPT08,MLS,176.317,96.714,12.06349101,2.036508991,1.19E-07,2.21E-08,6.00E-08,0,,-7.221951558
081108C,HPT08,MLS,176.317,96.714,12.07873027,2.021269735,1.19E-07,2.21E-08,6.59E-08,0,,-7.180906821
081108C,HPT08,MLS,176.317,96.714,12.09396952,2.006030479,1.25E-07,2.49E-08,6.99E-08,0,,-7.155475839
081108C,HPT08,MLS,176.317,96.714,12.10920878,1.990791222,1.25E-07,2.49E-08,6.94E-08,0,,-7.158773003
081108C,HPT08,MLS,176.317,96.714,12.18540506,1.914594941,9.21E-08,1.15E-08,4.57E-08,0,,-7.340446202
081108C,HPT08,MLS,176.317,96.714,12.20064432,1.899355684,9.21E-08,1.15E-08,4.52E-08,0,,-7.344720094
081108C,HPT08,MLS,176.317,96.714,12.24636208,1.853637915,1.03E-07,1.53E-08,5.30E-08,0,,-7.275907002
081108C,HPT08,MLS,176.317,96.714,12.26160134,1.838398659,1.03E-07,1.53E-08,5.67E-08,0,,-7.246726321
081108C,HPT08,MLS,176.317,96.714,12.2768406,1.823159403,1.22E-07,2.34E-08,6.63E-08,0,,-7.178722754
081108C,HPT08,MLS,176.317,96.714,12.29207985,1.807920146,1.22E-07,2.34E-08,7.17E-08,0,,-7.144713153
081108C,HPT08,MLS,176.317,96.714,12.30731911,1.79268089,1.34E-07,2.98E-08,7.82E-08,0,,-7.106919544
081108C,HPT08,MLS,176.317,96.714,12.32255837,1.777441634,1.34E-07,2.98E-08,7.83E-08,0,,-7.106376242
081108C,HPT08,MLS,176.317,96.714,12.33779762,1.762202377,1.22E-07,2.36E-08,7.20E-08,0,,-7.142745799
081108C,HPT08,MLS,176.317,96.714,12.35303688,1.746963121,1.22E-07,2.36E-08,6.68E-08,0,,-7.175138087
081108C,HPT08,MLS,176.317,96.714,12.36827614,1.731723865,9.99E-08,1.42E-08,5.75E-08,0,,-7.240046872
081108C,HPT08,MLS,176.317,96.714,12.38351539,1.716484608,9.99E-08,1.42E-08,5.86E-08,0,,-7.232037613
081108C,HPT08,MLS,176.317,96.714,12.39875465,1.701245352,1.21E-07,2.30E-08,7.20E-08,0,,-7.142396192
081108C,HPT08,MLS,176.317,96.714,12.4139939,1.686006096,1.21E-07,2.30E-08,9.13E-08,0,,-7.039595214
